Correct word      Predicted word
2582रोबर्टा   रोबेरता
2583अनसुने   उनसुने
2584गंगाबाई   गंगबाई
2585दुग्धनेति   दुग्धनेती
2586फरिश्ते   फरिशेय
2587जागने   जगने
2588फडोना   फाडोना
2589वधेयक   वाधेयक
2590टायलेट   टोइलेट
2591भूसंचलन   भूसनचालन
2592अनुभवहीन   अनुभववीन
2593दुधिया   दुढ़िया
2594कर्नाटक   कर्णातक
2595व्यग्रता   व्याग्रता
2596रेजर   राजोर
2597लछुमन   लचुमन
2598पहलगाम   पहलगगम
2599सुलतानों   सुलजानों
2600कांटो   कान्टो
2601नजरिये   नाजरिये
2602फेलोपिन   फैलोपियन
2603मरांडी   मरंडी
2604क्रोमेट   क्लिमेट
2605भविष्यवाणियों   भाविश्यवानोयों
2606एसेम्ब्ली   एसेम्बली
2607सूचकों   सुचकों
2608नामांकन   नामनकन
2609रोनाल्ड   रोनल्ड
2610लड़कर   लडकर
2611आशीर्वचन   अशिर्वचच
2612क्रूज़र   क्रूजर
2613नवबहार   नवबहहर
2614हैलोवीन   हैलोवन
2615कालका   कलका
2616कूटा   कुटा
2617सईदिया   सैदिया
2618मसूरी   मसुरी
2619एकाम्रेश्वर   एकामरेश्वर
2620ब्ल्यूटूथ   ब्लूटूथ
2621गोविंद्राम   गोविन्द्रम
