Correct word      Predicted word
2644अलेक्संद्रिनी   अलेक्संदरिन
2645दमित   डमित
2646दिलवाए   दिवालेय
2647झेलते   झेलेट
2648जड़ता   जदाता
2649अस्वच्छकारों   अस्वचक्रों
2650क्रूज़   क्रूज
2651मुगाबे   मुगबे
2652मनालीमें   मैनलिमें
2653सैकडो   साकदो
2654जेरी   गेरी
2655साल्हावास   सालवास
2656नॉर्डकाप   नोर्डोक
2657ट्यूनर   टुन्र
2658हैपनिन   हप्निन
2659सदक़ात   सदाकत
2660किशोरकिशोरियों   किशोरोशोरोयों
2661मेजबानों   मेंबानो
2662अनरसा   अन्रासा
2663बचाएं   बचाइं
2664उपद्रव   उप्द्वा
2665कदमताल   कदमातल
2666सार्वभौमिक   सर्वभुमक
2667ऐली   आलिह
2668लक्ष्म्यादि   लक्ष्यम्दी
2669प्रखंड   प्रखांड
2670पगरखियाँ   पागरखियां
2671माेहाली   मोहली
2672वेदर   वेथर
2673कांटा   कांता
2674बेथानी   बेथनी
2675शराब   शारा
2676टिमटिमाते   तिम्टिमे
2677धुंआधार   धुनाधर
2678छायाग्रह   छायाग्र
2679नेताओं   नेटों
2680वहनीय   वहेनी
2681बेधखल   बेधखाल
2682बहरोड़   बहरोड
2683तगेपुर   तेमेपुर
2684सुमंत्र   सुमन्तर
2685हुड   हूडी
2686पायरेट्स   पिरेट्स
2687सरनाडा   सरनादा
2688मैलकम   मैलकोम
2689सैटर्न   सातुर
2690पथरी   पाथरी
2691अप्रूवर   अप्रोफर
2692एल्मर्स   अलेमर
2693सशंकित   सहांकित
2694अतिवृष्टियों   अतिविष्षियों
2695टाइटर्स   टिट्रे
2696माडल   मोडेल
2697पुजीत   पुजीट
2698संख्य   संखी
2699गणतांत्रिक   गनतांतिरक
2700कोशिकीय   कोशिकिया
2701बीरुपक्ष्या   बिरुक्ष्या
2702क्वापिस   क्यापिस
2703दुकानरदारों   दुकादारदां
2704परछाई   पर्चा
2705चित्रकारों   चितकर्रों
2706योगक्षेमम   योकेशमाम
2707तेरातनाचाई   तारत्तानचा
2708सत्यवीर   सत्यवरी
2709लड़ाकों   लाडकों
2710बताएगी   बाटागे
2711यूटीसी   उटीएसी
2712सीट   सेत
2713प्रूप   प्रोप
2714सप्त   सप्ट
2715दिग्दर्शकाच्या   दिद्रकाच्याचा
2716एडॉल्फ   अडोल्स
2717मोड़ने   मोडने
2718हॉस्टलों   होस्टेलों
2719बैली   बेल्य
2720मैन्यू   मनु
2721निक   निक्क
2722होल्मग्रेन   हॉलग्रें
2723सोशल   सोकिया
2724रामजुवारी   रामजुवरी
2725घुसपैठ   घुसपेट
2726मैनुएल   मनुल
2727फ्रांसेंज   फ्रांसें
2728बॉयल   बोले
2729संख्य   संख्या
2730बतलाएगी   बाटायागी
2731अंगीठी   अंगिही
2732पुतलों   पुटोलो
2733नार्थेंपटनशायर   नोर्थमोंप्रेशे
2734एलोपिशिया   एलोपोबिया
2735कर्नाटक   कर्ताका
2736जानकारी   जनकरी
2737पूराना   पुराना
2738अलकायदा   अलेड़ाड़ा
2739सुधीश   सुधिश
2740अवधियां   अव्धियां
2741बोरोन   बोरों
2742नेमसेक   नामेके
2743सिकुड़ा   सिकुदा
2744छिपते   छिपेट
2745गुणकरण   गुनकार
2746उपलब्धता   उल्बद्भात
2747संयुक्तता   संयुक्ता
2748रायटर   व्रिट्र
2749पीयूसीएल   पुकील
2750फोबिया   पोबिया
2751वृत्तियों   व्रितोयों
2752कोल्लम   कोलमा
2753शिवेंद्रराजेंनीही   शेवेंदर्णाजनीही
2754तेजवीरसिंह   तेवसिहान
2755शहरीकरण   शहरिकरण
2756अपारंपरिक   अपरमार्की
2757हटना   हत्ना
2758मुंढेर   मुंधर
2759ऑकलैंड   आक्कलंड
2760दुसरे   डुस्र
2761आईटीईईएस   इटीज
2762चरमपन्थ   चरमांप्थ
2763मुसम्मी   मुसमाई
2764थैलियां   थालियां
2765गाइनकॉलजिस्ट   जन्कोकोलिस्ट
2766मैन्यू   मेनु
2767क्रोकर   क्रोकेर
2768झापड़   झादप
2769वकांग्रेस   वांकर्गे
2770इन्फेंट्री   इनफफ्ट्री
2771शोभू   शोहु
2772उपभोक्तावादी   उभुक्तावाड़
2773रैपर   व्रपेर
2774डाउट   डूउ्ट
2775वास्तुनिर्माण   वस्तुमिन्म
2776रेजिंग   राजिंग
2777संस्कारो   संसकारों
2778वज़ीरा   वाजिरा
2779आडंबरों   आदमबरो
2780भावनाएं   भवने
2781शान्तिराप   शंतिरप
2782भूआपुर   भुपुर
2783प्रोड्यूस   प्रोडेक
2784व्यापकता   व्यापकात
2785धुंआधार   धुनाधर
2786सेबास्टियन   सेब्सितां
2787जैकमैन   जैक्मान
2788वंडर्स   वोंडर
2789फॉल्ट   फ्लाट
2790गोष्ठी   गोश्थी
2791लुसिफर   लुकिफर
2792इकबाल   इब्बाल
2793आशीर्वचन   आशिवराचन
2794फालना   लानान
2795लंगड़ाकर   लंडकारा
2796पियर   पीर
2797प्रतिस्पर्द्धा   प्रतिस्पर्ध
2798डक्ट   डीकीटी
2799शर्करक   शरकारक
2800स्टीमुलेंट   स्तिमुलंत
2801कुमार्गीय   कुमारगिया
2802टायलेट   टिलेट
2803मुबई   मुबाई
2804महागणपति   महानगपती
2805ज्युडिसियल   जुडिकाल
2806गुरबिर   गुरबी
2807क्लॉस्ट्राडियम   क्लोस्ट्रडिय
2808स्वयंमूल्यमापन   स्वामाल्यमानाप
2809सर्वोदय   सरवोदा
2810हाईटेक   हैटिक
2811कमिटी   कम्मिटे
2812हॉर्नबिल   होर्निबल
2813गर्भगृह   गर्गबीह
2814सत्यवीर   सत्तवारी
2815पोटनियम   पोटिन्म
2816सैटर्न   सुतुर
2817इनु   इनो
2818पाञ्चजन्य   पंचाजना
2819दूसरी   दोस्री
2820अवधियों   अव्धियों
2821डटे   डेट
2822जड़ी   जदी
2823खैरुल्लाह   खारुल्लाह
2824हक्का   सक्का
2825हिलाल   हिला
2826डालती   दलती
2827गुणदोष   गुन्दोश
2828मनकोटिया   मोकोनिया
2829अखंडानंद   अखनदंद
2830स्टीमर   स्टेमिर
2831सीएसआईआर   सिसी
2832मापता   मप्या
2833तबस्सुम   तास्सुम
2834वेल्फर्स   वेल्र्स
2835फलदायक   फल्दकाय
2836फ्यूज   फुस
2837अल्घेरो   अलेहोर
2838उल्लाउद्दीन   अलालुद्दिन
2839नाते   नेट
2840बिठवाया   बिथवाया
2841आलूबड़े   आलौबड़़
2842छेड़ते   चेड्टे
2843रसायन   रसायं
2844मंजिलों   मनिलों
2845लोई   लोवे
2846बुरेल   बुर्ले
2847एकात्मकता   इकतमक्त
2848एनआरटीटी   न्र्ट्ट
2849अरसे   अरेस
2850क्रान्तिवीरों   क्रेतिविरों
2851उछलने   उच्चेने
2852जैकर   जेकर
2853कांग्रेय   कंग्रेया
2854गिरीराज   गिरिराज
2855एसएफ   सीएफएस
2856खालेमुरवेंड   खालमेख्रेंड
2857शरारतों   शररतों
2858पेपरवेट   पपरविग्थ
2859बाघिन   बाधिन
2860हमदम   हुमदुम
2861हथक   हाका
2862प्रतापगढ़   प्रतागर्ध
2863बख्शीशनामा   बकशशिंम
2864नीलांबर   नेलामाबर
2865आधुनिकता   आधुनिक्ता
2866चैनलवाले   चन्नेलेल
2867नाभि   नाही
2868लेटते   लेटेट
2869पतीला   पतिला
2870रूपए   रुपे
2871एलेक्सी   एलकी
2872ताकि   ताकी
2873स्वमेव   स्वामेव
2874कुटुंबकम्   कुतुकमक्म
2875परात्पर   परतापर
2876पुतलों   पुटलों
2877खैराड़ी   खारदी
2878स्टॉपड्रॉप   स्टोड्रोप
2879ललकार   लाकर
2880अधिकतकम   अधिकताम
2881ग्रंथों   ग्रांचों
2882छेड़ते   छेडेट
2883प्रपोर्टी   प्रोपोर्टी
2884बूथपालकों   बोपालकोपों
2885गोमतीनगर   गोतिनगार
2886गऊ   गौआ
2887गलतफहमी   गलात्मही
2888अंडरग्रेजुएट्स   उंड्रेड्ड़ेस
2889चंद्रमा   चंद्राम
2890खुसरो   खुसारो
2891वालेकुम   वालेक्म
2892संदेहजनक   संद्जानक
2893सुलझाया   सुल्याहा
2894चित्रवृति   चित्रवरिती
2895रिहायशी   रिहाशी
2896हूँ   हून
2897गुलुकारा   गुलकुरा
2898मुखौटे   मुखाटे
2899लॉच   लौच
2900घूमते   घूटे
2901कुंजीजाल   कुजनजल
2902नाट्यदल   नत्याद्ल
2903विन्नी   विंन्य
2904भर्तवान   भर्तांव
2905चित्त   चिट्ट
2906चेकिया   चेकाई
2907फैलता   फैल्ता
2908महागणपति   घानगपती
2909पहुंचाती   पहुंचती
2910मस्ताना   मस्तान
2911आईसीसीएल   इक्सी
2912नव्य   नवाया
2913अनुकूलित   अनुकुलीन
2914नजरिए   नाजरी
2915सुपार्तो   सुपर्तो
2916खात्मे   खटेम
2917हटने   हतेन
2918फैलता   फैलाया
2919ढकना   धकाना
2920भूचाल   भुचल
2921भूचाल   भोचाल
2922निकालते   निकलेट
2923सुलझाया   सुलझाय
2924लाओगे   लागो
2925ईसबगोल   इस्बोगल
2926डोंगराने   डोंगरने
2927डैसिन   दससिन
2928पेप्साइड   पेस्पिड
2929तारामुख   तारमुख
2930दल्लूडीह   दलुदुधी
2931अन्यत्र   अन्यत्रा
2932मिचलाने   मिचलें
2933समर्थित   सम्र्थित
2934बॉक्सरों   बोकेरों
2935बनवाए   बनवे
2936बाबासाहेब   बाबसेहे
2937ह्यूअर   हुर
2938रीगेनिंग   रिगेनिग्ग
2939माॅरिशस   मोरेश्स
2940लहंगा   लेहेंगा
2941प्रोएक्टिवा   प्रोक्टिवा
2942पोएम्सल   पोमेसल
2943सिनरम   किन्रा
2944अनाथिनी   अन्थिनी
2945जॉकी   जोक्टी
2946बढ़ाएं   बध़ें
2947जोड़ी   जोडी
2948मज़ेदार   मेज़दर
2949व्हेयर   खेर
2950खड़गपुर   खड़दुर
2951टेलिमेडिसीन   तेलमेंडिके
2952संचय   संचा
2953ब्यौहारबाग   ब्हाबरांह
2954टीडब्ल्यूबी   टेडलब्ये
2955कबहूं   कबाहों
2956बॉयलर   बिलर
2957हतोस्ताहित   हतोस्थाहित
2958अलगाव   अलागव
2959जैकी   जैक्य
2960व्हाइटबेट   वितबेट
2961सुलतान   सुल्तान
2962जोशुआ   जोशाह
2963दिंडोर्ले   डिन्डोरेल
2964वृत्त   व्रुत्ता
2965रामसे   रामेस
2966शासकीय   शासकायी
2967फ्यूरा   फुरा
2968लैंगिक   लैगिक
2969बचाये   बच्ये
2970नानकी   नाककी
2971एक्जीक्यूटिव   एक्येटिक्व
2972ज्ञानकुमार   ज्यांकुमर
2973फेल्टन   फेल्टोन
2974थोमस   थोमास
2975शासून   शासों
2976आकाशीय   आकाशिया
2977बरी   बारी
2978भीतर   भितर
2979प्रभुत्वमहिलाओं   प्रभुम्वाहिलाओं
2980निंबलन   निम्लन
2981रनर   रुन्र
2982स्कूप   स्कोप
2983साक्ष्यपरक   सक्ष्यक्रा
2984प्रभास   प्राभास
2985आहारासंदर्भात   अरासंद्राभत
2986तिरस्कृत   तिस्रक्ति
2987आश्चर्यजनक   अश्यार्यांक
2988मीजी   मिज़
2989आयोनाइज   नोजिने
2990हसीन   हसिं
2991जंजीरा   जनीजारा
2992गोयरों   गोराओं
2993ट्रांस्क्राइब   ट्रांस्रिब
2994फंतासी   फंटस्य
2995जीवनों   जेवनों
2996दुख   दुखा
2997हॉस्टपीटल   हॉस्टिपाटी
2998फैजी   फैज़
2999दशहरा   दश्रा
3000सिस्टिमने   सिस्टिमेन
3001आह्रवाहन   आहराहना
3002छायाकार   छायकारा
3003मडियाहूं   मदिदाहुं
3004सहजभाषा   सहाज्भा
3005जलांजलि   जलाजली
3006लॉट   लोट
3007चन्द्रकसी   चांद्रकासी
3008दामों   डामों
3009गार्डनर   गर्डन
3010चकलेश्वर   चालकेश्वर
3011महाभारत   महहर्त
3012कोल   कोला
3013सांप्रदायिकता   सम्प्रदियकत
3014रफिदियास   राफिद्डिस
3015चटर्जी   चाटर्गी
3016ग्रेकुलिडी   ग्रेक्ड़़़
3017वृत्तियों   वृत्यों
3018तपस्विनी   तपासिनी
3019जूडी   जुडी
3020रिफिटमेंट   रिफ्टेंटे
3021हनुवंत   हनुन्त
3022शुचिमय   शुचिमा
3023प्रोस्पेक्टस   प्रॉप्सेट्स
3024इंट्रिपिड   इंट्रीपिड
3025निखरता   निखराता
3026जंजीरों   जनजिरो
3027बेहवलपुर   बेहालपुर
3028सितारवादकों   सित्रकादोंक
3029क्वांर   क्वान
3030गेस   गास
3031बनी   बानी
3032डीईओ   डीओ
3033वशीमुल   वशिमुल
3034कर्ट   कुर्ट
3035महेशमरवा   महेशमर्व
3036गोरियारीबागी   गोरियागीबाईी
3037राष्ट्रीयकृत   रश्र्तिक्रुत
3038थ्रस्ट   थ्रूस्ट
3039थामने   थामें
3040मोहिनीतारा   मोहिनतारा
3041पेटीकोट   पेटिकोट
3042रॉयस   रोस
3043डबोक   डाबोक
3044भयातुर   भायतुर
3045क्षयरोगाचा   क्यार्गोचा
3046धुंआधार   धुनाधार
3047महिपात्री   महिपत्री
3048दामन   दमान
3049मसुदनपुर   मसुदानुर
3050टिडर्डियां   तिद्दरियां
3051मूलमंत्र   मोलमंत्रा
3052कमतौल   कमामुल
3053नवदेश   नादेश
3054डॉक्साइट   डोकिट
3055दलेल   डलेल
3056कुर्सी   कुरसी
3057अनीति   अनित
3058भैरूँलाल   भारुलुनल
3059एचएमएफसीएल   एमएफीसी
3060हजरतबल   हार्टबाल
3061हवास   हवस
3062प्रप्रोजल   प्रोपोरस
3063कैलोरी   कालोरी
3064अग्रता   अग्राता
3065सर्वशक्तिस्वरूपा   सर्वाष्षक्त्वपुक्र
3066ऋषभ   रुशाह
3067सीतारमैया   सित्रमाय्या
3068घुडखर   घुखखार
3069पख़्तूनखा   पक्तुखान
3070ज्वारे   जवरे
3071दुर्घटनाओं   दुर्थानांट
3072धमकीच्या   धमकिच्या
3073फेफड़े   फेफड़
3074दन   डीन
3075उजड़ने   उजदें
3076मेगान   मेगन
3077अगप   अज़प
3078नरकदर्शन   नारकद्रान
3079आशंकाओं   आशाककों
3080तीरंदाजी   तेर्नाज़ी
3081नीतिगत   नेतित्
3082अरंडी   अरेंडी
3083अरंडी   अर्दी
3084भनक   भानक
3085शकीलुर   शकिलुर
3086न्यूयार्प   नेवोर्पु
3087छज्जोवाल   छाजोवाल
3088घूमाने   घुमेन
3089मैमून   मंमून
3090श्रावण   श्रवान
3091इट   आटी
3092उमस   उमास
3093कहें   केहन
3094इनडोअर   इंडोर
3095एट्रेसिया   इट्रेसिया
3096काट्जू   कत्जो
3097अंजाम   अजनम
3098रोप   रोपे
3099सकल   सकाल
3100मशद   मशाद
3101मारवाट   मरवत
3102राकेश   रेकेश
3103केलांग   केलंग
3104सादुलसिंह   सदुलिंही
3105ऋर्षि   रुशी
3106कैन्हें   कैने
3107बदकिस्मत   बदिस्मत
3108आरई   रेए
3109आऊ   ओओआई
3110जोडते   जोड्टी
3111विचारणार   विचारन
3112अनुसरण   अनुस्दांद
3113कर्ट   किर्ट
3114तालाबंद   तलबांड
3115डोजर   डोसर
3116सीतारमैया   सित्रमियाय
3117मैकेराना   मैकरन
3118करोलबाग   करोबाड़
3119लक्षमण   लक्षमां
3120एड   एडीएएएएए
3121ऐक्टर्स   एक्टोर्स
3122स्वपना   स्वापन
3123जार्ज   गीरोग
3124चेयरवुमेन   चाइरोमें
3125केउटों   किता
3126जैनंद   जैनांड
3127चकलेश्वर   चालकेश्वर
3128कथेचा   काठेचा
3129पब्लिकेशन   पुबलिक्टन
3130जाड़ीवाल   जादीवाल
3131एससीओएस   सकएस
3132लटकाया   लतकाया
3133विनेगर   विनगेर
3134पकते   पकेट
3135जयदीप   जायदीप
3136सांप्रदायिक   सम्प्रादिक
3137संगनकालीन   संगकालनी
3138छपरे   छापरे
3139आधिपत्य   आधिपती
3140तराशने   तर्शन
3141सचूनाएं   सचूनाओं
3142गाइडेड   गुडेड़
3143ऑकलैंड   ओकलांड़
3144ढूंढा   धूंधा
3145उल्लेखित   उल्लेखिट
3146जुखाड़ी   जुखादी
3147डाबर   डाबुर
3148सीखला   सेखाला
3149रोनिन   रोनि
3150रईसानी   रासिना
3151खराश   खाराश
3152डु   डोआई
3153ज्ञानदेव   ग्यांदेव
3154कनेक्टर   कोनेंस्टर
3155मूलं   मोल्न
3156परिकल्प   परीकल
3157कार्यकर्ता   करिकार्ता
3158नैराश्य   निर्याश
3159सिटिजेंस   किटिजेंस
3160बोरखेड़ा   बोरखेड़
3161सिवरेज   सिवर्ज
3162सुलझाया   सुल्याहा
3163हुलफुल्ला   हुलुल्खा
3164कंदमूल   कंडुमल
3165लिखने   लिखेन
3166रूची   रुची
3167ग्लेशियरों   ग्लेकिरों
3168संक्रांति   संकरांती
3169सुफल   सुकल
3170जयते   जैटे
3171त्रिम्बाकेश्वर   त्रेमक्ष्वर
3172लाइलाज   लेलाज
3173ग्यारह   ग्याहर
3174दुकानें   दुकाने
3175एट्रेसिया   अत्रसिया
3176मुसम्मी   मोसमामी
3177मारते   मारेट
3178पल्सर   पुलेर
3179श्वेतवाराह   शेवतारा
3180एसजी   सीएजी
3181बर्रे   बुरे
3182मांगें   मांगे
3183पूवाह्न   पोवाहन
3184सदाशिवराव   सादशिवरो
3185परजीवियों   पर्जियों
3186टेस्टोस्टेरॉन   टेस्टोस्टोरों
3187बालाएं   बलायन
3188व्यवस्थापक   व्वास्तप्ष
3189मैत्रा   मत्रा
3190रिटायर   रेटिर
3191धर्मप्रसारकों   धर्मर्पारकों
3192कमतौल   कम्तुल
3193सप्तशति   सप्त्षयती
3194बेरेनसन   बेरेंसों
3195महाविद्याओं   महविध्यों
3196हमकालीन   हामकलिन
3197दरियापुर   दरियुपर
3198मूड्स   मोड़
3199बकरीदन   बक्रिदां
3200अटकी   अतको
3201दिलायी   डिलायी
3202चकचका   चाचका
3203पिग्मिस   पिम्येस
3204लगाकर   लगकर
3205स्थायनीय   स्थायानिया
3206शमून   श्मूं
3207वंचित   वैचनित
3208कागज़ों   कागाजों
3209क्रुक   क्रोक
3210सहपाठिनें   सहपातिंच
3211वैदेही   व्देही
3212उपदेशकों   उप्देखकों
3213बलात   बालत
3214औषधांचा   अश्धांचा
3215माण्डले   मांडले
3216सुरेंरा   सुरेन्रा
3217ईईएसएल   इइसल
3218सीतापुर   सितापुर
3219चारु   चारू
3220ब्रह्मभावना   ब्रहम्भना
3221स्खलित   सखलित
3222मंगोलियन   मंगोलियां
3223मैगलेव   मागलेव
3224तनमनसिंह   तनमानिसी
3225स्लीप   स्लेप
3226डिकेन   डिकें
3227नजरिए   नाज्रिय
3228जॉगरसन   जोग्रसों
3229सीओबीएएस   कोबास
3230मरण   मरन
3231दिनाजपुर   डिजाजपुर
3232बिखरने   बिखारने
3233निन्दाओं   निदानाओं
3234राख   रख
3235इनुकुर्ती   इनुकुर्थी
3236टीवीएस   टीवी
3237वैर   वार
3238जगदीसन   जद्देशन
3239जटिलत   जतिला
3240नू   नोओ
3241नगरनाका   नगरानका
3242मिचलाने   मिच्लांचे
3243जलगांव   जलगां
3244झुंझलाहट   झुंझमहत
3245नरिन्दरवीर   नारिदेवरी
3246डेलगुडाइस   डेलुग्डिय
3247विश्लेषणात्मक   विश्ल्षनम्त
3248पीपाजी   पिपाजी
3249बाढ़गाँव   बाधगान
3250बगीचा   बागिचा
3251मुंगेर   मुंगर
3252क्षमादान   श्माद
3253नीत   नीएट
3254गार्डभैया   गर्दाहाई
3255आल   एलएएल
3256कैरोलिन   कारोलिं
3257स्थानाचे   स्थानेचे
3258वेडनसडे   वेनेद्यास
3259क्लीमोव   क्लिमोव
3260लानेवाले   लेनवले
3261सयाजीराव   स्सायाजोरा
3262वालेकुम   वालकुम
3263देवेभि   देवेही
3264मकबूल   मकबुल
3265श्यामापति   श्यामापी
3266गडांच्या   गांदच्या
3267सेलीना   केलिना
3268पायथन   पिथान
3269परलोक   पर्लोक
3270नेशन   नाटियों
3271स्त्रोत्र   स्टोर्टा
3272निरक्षरता   निरक्षारता
3273सुखशाल   सुखखल
3274नेमसेक   नेमसक
3275कोइलवर   कोलवार
3276कोलेबिराकोलेबिरा   कोलिबारकबरीबा
3277गुजरा   गुराज
3278हाथवे   हाथेव
3279पद   पाडी
3280जट्रोफा   जत्रोहा
3281कोषांतर   कोशनातर
3282रूमर्स   रोमर्स
3283मसाकाजा   मसकाज़
3284बरेली   बारिली
3285अव्यावहारिक   अव्याहारकी
3286फैलाएं   फैलें
3287उंटवालिया   उंटवलिया
3288अमोद   अमोह
3289अंगकोर   अंगोकर
3290लायकोपोडियम   लाकोकोडियूं
3291ग्रैन   ग्रान
3292जैनग्रंथों   जैंगर्थनों
3293तिरस्कृत   तिरसकर्त
3294क्लासीफिकेशन   क्लसिसिंसियों
3295पीजीआई   पीजी
3296ट्रोलिंगचा   ट्रोलिंगाच
3297देवदार   देवार्ड
3298गौरपुर   गौरुर
3299कलैवानी   कलावनी
3300कहलाएगी   कलहेगी
3301देमित्रियस   डेमेट्रोज
3302प्लेयरों   प्लाइर्स
3303रफीक   राकेक
3304इकबालिया   इकबलिया
3305स्ट्रोक   स्टोरको
3306चुभ   चुब
3307पुनर्लक्ष्यीकरण   पुनकल्षक्रिकांकर
3308रेट्स   रेस्ट
3309अवस्थांतरण   अव्ष्थतंतर
3310सनी   सुन्य
3311छवियां   छावियां
3312दफ़्तरों   दाफ्टरों
3313जीवनों   जिवानों
3314जुडास   जुदास
3315नासिकवाला   नासिकाला
3316ढाणी   धानी
3317अहस्तांतरीण   अहस्तन्तरी
3318चढ़ैया   चाधिया
3319तीरंदाजी   तिरंदाजी
3320भाकरी   भकरी
3321लीडर्स   लेडर्स
3322लहंगा   लहांगा
3323गंगाबाई   गंगबाई
3324चायवाला   चैवालाह
3325कुतुब   कुटबु
3326मिलजुलकर   मिलुलाकार
3327डोजर   डोगर
3328संस्कारो   संककरों
3329बुलाइये   बुलाइया
3330नॉर   नोर
3331बिठाएगें   बिभाएंगे
3332गिंजा   गिनाजा
3333पिलाकर   पिलकर
3334कुंतलपुरी   कुत्नपुली
3335एससीजी   एनएएसी
3336बचता   बच्ता
3337नॉर   क्नोर्र
3338हाईटेक   हितके
3339जागृत   जाग्रित
3340झम्पेरी   झमपेरी
3341लुभावने   लुभानवा
3342हब्शी   हास्ही
3343ग्लिसराइज़िन   ग्लिक्रिजिने
3344भैयादूज   भैयादोडो
3345पराजय   पराज़
3346पंक्ति   पंक्ती
3347सम्मीपुर   सममिपुर
3348उलट   उलाट
3349निषादराज   निश्दरज
3350धू   धु
3351आसानी   असानी
3352कोशिकीय   कोशिकी
3353जोडते   जोडेट
3354चौदहगामा   चौद्गाम
3355तरसते   तारस्टे
3356रेनडियर   रिंडेर
3357स्केंटलबरी   स्कैंस्टीबर
3358ऊषाचरण   उशाचर
3359खानापूर्ति   खानपुर्ती
3360डीडीटी   डीडीए
3361रैट   रत
3362ट्रांसमीडिया   ट्रेंसेमिया
3363अंधेर   अंधर
3364अंककी   अनका
3365दौड़ाने   दौदने
3366डालती   डाल्टी
3367जननेता   जन्ताया
3368मेनिकिकोव   मिनिकोवो
3369रामकुमारी   रामुकमरी
3370अर्थतंत्र   अर्थत्न्त्र
3371तीरथसिंह   तिराशिंगह
3372बुद्धि   बुद्धी
3373अकुंश   अनकुष
3374राजागढ़   राजागार
3375आडंबर   अदमबर
3376फेम   फामे
3377विधानपरिषदेचा   विधानवर्धाकाचे
3378मिश्रीलाल   मिश्रिलाल
3379युग्मों   युगुमो
3380मूली   मोली
3381धारकों   धरकों
3382सिनसिनी   सिंसिनी
3383मोनीवा   मोनिवा
3384पॉवेल   पवेल
3385ऑडियो   आदुयो
3386नाची   नची
3387एस्थर   इस्थेर
3388लुभावने   लुभाने
3389प्रेक्षणशाला   प्रेकशनशल
3390व्यवधानों   व्वाधवों
3391मिलीभगत   मिल्भागात
3392महाश्मशान   महाश्षहां
3393संयोजकता   सायोक्योत
3394नसीबा   नसिबा
3395ओमकारानंद   ओमकारनाड
3396डायनासोरों   डिनोसोरों
3397ड़बे   डबाबा
3398सदाशिवराव   साधशिवरो
3399किरण   किरान
3400स्तनों   स्टानों
3401शैमरॉक   शेम्रोक
3402अनुसरण   अनुस्रन
3403एंटोनिया   अंटोनिया
3404चौकामधून   चौकामधूं
3405माधवल   मधावल
3406रोबर्टा   रोब्टार
3407अनसुने   इनुसेन
3408चोरपानी   चोरपनी
3409लेनिन   लेनि
3410दुग्धनेति   दुग्नहेंटी
3411फरिश्ते   फरिशे
3412जागने   जानें
3413फडोना   फदोना
3414वधेयक   वाधेका
3415टायलेट   टिलेट
3416प्रक्रियाओं   प्रकरियों
3417भूसंचलन   भुसनचाल
3418अनुभवहीन   अनुभाने
3419कर्नाटक   कर्तक
3420क्लासी   क्लास्सी
3421सूतक   सोतक
3422रेजर   राजोर
3423लछुमन   लचुमान
3424पहलगाम   पहलगम
3425सुलतानों   सुल्जनों
3426कांटो   कंटो
3427नजरिये   नाजरीय
3428फेलोपिन   फल्पोलिया
3429मरांडी   मरांदी
3430क्रोमेट   क्लेमेट
3431सर्वोदय   सरवोडाया
3432भविष्यवाणियों   भविश्वानियों
3433एसेम्ब्ली   अस्मेश्ल
3434सुगम   सुगा
3435सूचकों   सुखकों
3436नामांकन   नामकन
3437प्रीस्ट   प्रिस्ट
3438जितने   जितेन
3439नेत्रहीन   नेत्रहें
3440रोनाल्ड   रोनल्ड
3441लड़कर   लाकर
3442आशीर्वचन   अशिवराचन
3443क्रूज़र   क्रूजर
3444एमएचआरडी   मेर्ड
3445नवबहार   नवाहर
3446हैलोवीन   हल्लोवें
3447कालका   कलका
3448कूटा   कुता
3449अरसे   अरासे
3450विहसित   विशित्
3451सईदिया   सेडिया
3452राशनिंग   रशिंग
3453जबरदस्तर   जारद्दस्तर
3454मसूरी   मासुरी
3455अकीला   एकेला
3456फरार   फरा
3457परांशु   परानशु
3458एकाम्रेश्वर   इक्मेक्रव
3459ब्ल्यूटूथ   ब्लूटुथो
3460गोविंद्राम   गोविंद्रम
